DEPARTAMENTO,MUNICIPIO,CODIGO_DANE,FECHA_HECHO,GENERO,DESCRIPCION_CONDUCTA_CAPTURA,GRUPO_ETARIO,CANTIDAD
PUTUMAYO,MOCOA (CT),86001000,19/11/2011,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,21/11/2011,FEMENINO,ARTÍCULO 249. ABUSO DE CONFIANZA,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,23/11/2011,MASCULINO,ARTÍCULO 239. HURTO RESIDENCIAS,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,24/11/2011,FEMENINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,25/11/2011,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,25/11/2011,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES,ADULTOS,2
PUTUMAYO,MOCOA (CT),86001000,25/11/2011,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,26/11/2011,MASCULINO,ARTÍCULO 120. LESIONES CULPOSAS ( EN ACCIDENTE DE TRANSITO ),ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,27/11/2011,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,28/11/2011,MASCULINO,ARTÍCULO 429. VIOLENCIA CONTRA SERVIDOR PÚBLICO,ADULTOS,2
PUTUMAYO,MOCOA (CT),86001000,28/11/2011,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,28/11/2011,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,29/11/2011,MASCULINO,ARTÍCULO 239. HURTO RESIDENCIAS,ADULTOS,2
PUTUMAYO,MOCOA (CT),86001000,6/12/2011,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,6/12/2011,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,8/12/2011,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,9/12/2011,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,12/12/2011,MASCULINO,ARTÍCULO 340. CONCIERTO PARA DELINQUIR,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,12/12/2011,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,2
PUTUMAYO,MOCOA (CT),86001000,12/12/2011,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,13/12/2011,MASCULINO,ARTÍCULO 233. INASISTENCIA ALIMENTARIA.,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,15/12/2011,MASCULINO,ARTÍCULO 244. EXTORSIÓN,ADULTOS,2
PUTUMAYO,MOCOA (CT),86001000,15/12/2011,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADOLESCENTES,1
PUTUMAYO,MOCOA (CT),86001000,18/12/2011,FEMENINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,18/12/2011,MASCULINO,ARTÍCULO 265. DAÑO EN BIEN AJENO,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,18/12/2011,MASCULINO,ARTÍCULO 189. VIOLACIÓN DE HABITACIÓN AJENA.,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,23/12/2011,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADOLESCENTES,1
PUTUMAYO,MOCOA (CT),86001000,26/12/2011,MASCULINO,ARTÍCULO 265. DAÑO EN BIEN AJENO,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,29/12/2011,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,31/12/2011,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,31/12/2011,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,1/01/2012,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,1/01/2012,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,2/01/2012,MASCULINO,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,5/01/2012,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,6/01/2012,MASCULINO,ARTÍCULO 103. HOMICIDIO,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,8/01/2012,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,9/01/2012,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,9/01/2012,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,11/01/2012,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,2
PUTUMAYO,MOCOA (CT),86001000,12/01/2012,MASCULINO,ARTÍCULO 233. INASISTENCIA ALIMENTARIA.,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,13/01/2012,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES,ADULTOS,3
PUTUMAYO,MOCOA (CT),86001000,13/01/2012,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADOLESCENTES,3
PUTUMAYO,MOCOA (CT),86001000,14/01/2012,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,16/01/2012,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,19/01/2012,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,20/01/2012,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,21/01/2012,MASCULINO,ARTÍCULO 239. HURTO RESIDENCIAS,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,21/01/2012,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,22/01/2012,MASCULINO,ARTÍCULO 239. HURTO RESIDENCIAS,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,23/01/2012,MASCULINO,ARTÍCULO 233. INASISTENCIA ALIMENTARIA.,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,23/01/2012,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,2
PUTUMAYO,MOCOA (CT),86001000,28/01/2012,FEMENINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADOLESCENTES,1
PUTUMAYO,MOCOA (CT),86001000,30/01/2012,MASCULINO,ARTÍCULO 103. HOMICIDIO,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,1/02/2012,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,2
PUTUMAYO,MOCOA (CT),86001000,2/02/2012,FEMENINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,2/02/2012,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADOLESCENTES,1
PUTUMAYO,MOCOA (CT),86001000,2/02/2012,MASCULINO,ARTÍCULO 103. HOMICIDIO,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,3/02/2012,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADOLESCENTES,1
PUTUMAYO,MOCOA (CT),86001000,5/02/2012,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES,ADULTOS,2
PUTUMAYO,MOCOA (CT),86001000,8/02/2012,MASCULINO,ARTÍCULO 239. HURTO PIRATERÍA TERRESTRE,ADULTOS,3
PUTUMAYO,MOCOA (CT),86001000,9/02/2012,MASCULINO,ARTÍCULO 239. HURTO RESIDENCIAS,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,9/02/2012,MASCULINO,ARTÍCULO 249. ABUSO DE CONFIANZA,ADULTOS,2
PUTUMAYO,MOCOA (CT),86001000,9/02/2012,MASCULINO,ARTÍCULO 347. AMENAZAS,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,9/02/2012,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,9/02/2012,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,10/02/2012,MASCULINO,ARTÍCULO 239. HURTO ENTIDADES COMERCIALES,ADULTOS,2
PUTUMAYO,MOCOA (CT),86001000,10/02/2012,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,10/02/2012,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,2
PUTUMAYO,MOCOA (CT),86001000,11/02/2012,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,2
PUTUMAYO,MOCOA (CT),86001000,12/02/2012,FEMENINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,13/02/2012,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADOLESCENTES,1
PUTUMAYO,MOCOA (CT),86001000,13/02/2012,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,13/02/2012,MASCULINO,ARTÍCULO 381. SUMINISTRO DROGA A MENOR,ADULTOS,3
PUTUMAYO,MOCOA (CT),86001000,15/02/2012,MASCULINO,ARTÍCULO 239. HURTO RESIDENCIAS,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,16/02/2012,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,17/02/2012,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,18/02/2012,MASCULINO,ARTÍCULO 346. UTILIZACIÓN ILEGAL DE UNIFORMES E INSIGNIAS,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,18/02/2012,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,2
PUTUMAYO,MOCOA (CT),86001000,19/02/2012,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,19/02/2012,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,19/02/2012,MASCULINO,ARTÍCULO 447. RECEPTACIÓN,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,20/02/2012,FEMENINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,20/02/2012,MASCULINO,ARTÍCULO 239. HURTO RESIDENCIAS,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,20/02/2012,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,20/02/2012,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,20/02/2012,MASCULINO,ARTÍCULO 338. EXPLOTACIÓN ILÍCITA DE YACIMIENTO MINERO Y OTROS MATERIALES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,21/02/2012,FEMENINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADOLESCENTES,1
PUTUMAYO,MOCOA (CT),86001000,21/02/2012,FEMENINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,21/02/2012,MASCULINO,ARTÍCULO 239. HURTO DE PETRÓLEO Y SUS DERIVADOS,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,21/02/2012,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES,ADULTOS,2
PUTUMAYO,MOCOA (CT),86001000,21/02/2012,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,21/02/2012,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,22/02/2012,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,22/02/2012,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,4
PUTUMAYO,MOCOA (CT),86001000,23/02/2012,FEMENINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,23/02/2012,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,2
PUTUMAYO,MOCOA (CT),86001000,25/02/2012,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,26/02/2012,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,27/02/2012,MASCULINO,ARTÍCULO 274. TRÁFICO DE MONEDA FALSIFICADA,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,28/02/2012,MASCULINO,ARTÍCULO 189. VIOLACIÓN DE HABITACIÓN AJENA.,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,28/02/2012,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,1/03/2012,FEMENINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,1/03/2012,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,1/03/2012,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,3/03/2012,FEMENINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,3/03/2012,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADOLESCENTES,1
PUTUMAYO,MOCOA (CT),86001000,3/03/2012,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,3/03/2012,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,3/03/2012,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,2
PUTUMAYO,MOCOA (CT),86001000,5/03/2012,FEMENINO,ARTÍCULO 429. VIOLENCIA CONTRA SERVIDOR PÚBLICO,ADOLESCENTES,1
PUTUMAYO,MOCOA (CT),86001000,5/03/2012,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,6/03/2012,MASCULINO,ARTÍCULO 270. VIOLACIÓN A LOS DERECHOS MORALES DE AUTOR,ADOLESCENTES,1
PUTUMAYO,MOCOA (CT),86001000,6/03/2012,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,4
PUTUMAYO,MOCOA (CT),86001000,7/03/2012,FEMENINO,ARTÍCULO 429. VIOLENCIA CONTRA SERVIDOR PÚBLICO,ADOLESCENTES,1
PUTUMAYO,MOCOA (CT),86001000,7/03/2012,MASCULINO,ARTÍCULO 265. DAÑO EN BIEN AJENO,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,8/03/2012,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADOLESCENTES,1
PUTUMAYO,MOCOA (CT),86001000,8/03/2012,MASCULINO,ARTÍCULO 239. HURTO RESIDENCIAS,ADULTOS,3
PUTUMAYO,MOCOA (CT),86001000,8/03/2012,MASCULINO,ARTÍCULO 189. VIOLACIÓN DE HABITACIÓN AJENA.,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,8/03/2012,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,2
PUTUMAYO,MOCOA (CT),86001000,8/03/2012,MASCULINO,ARTÍCULO 287. FALSEDAD MATERIAL EN DOCUMENTO PÚBLICO,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,9/03/2012,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,2
PUTUMAYO,MOCOA (CT),86001000,9/03/2012,MASCULINO,ARTÍCULO 239. HURTO ENTIDADES COMERCIALES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,9/03/2012,MASCULINO,ARTÍCULO 169. SECUESTRO EXTORSIVO,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,9/03/2012,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,9/03/2012,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADOLESCENTES,1
PUTUMAYO,MOCOA (CT),86001000,9/03/2012,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,10/03/2012,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,12/03/2012,MASCULINO,ARTÍCULO 239. HURTO RESIDENCIAS,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,12/03/2012,MASCULINO,ARTÍCULO 249. ABUSO DE CONFIANZA,ADOLESCENTES,1
PUTUMAYO,MOCOA (CT),86001000,13/03/2012,MASCULINO,ARTÍCULO 265. DAÑO EN BIEN AJENO,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,13/03/2012,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,13/03/2012,MASCULINO,ARTÍCULO 287. FALSEDAD MATERIAL EN DOCUMENTO PÚBLICO,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,14/03/2012,MASCULINO,ARTÍCULO 429. VIOLENCIA CONTRA SERVIDOR PÚBLICO,ADOLESCENTES,1
PUTUMAYO,MOCOA (CT),86001000,15/03/2012,MASCULINO,ARTÍCULO 239. HURTO RESIDENCIAS,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,15/03/2012,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,17/03/2012,FEMENINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,17/03/2012,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,17/03/2012,MASCULINO,ARTÍCULO 239. HURTO RESIDENCIAS,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,17/03/2012,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,18/03/2012,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,19/03/2012,MASCULINO,ARTÍCULO 265. DAÑO EN BIEN AJENO,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,20/03/2012,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADOLESCENTES,1
PUTUMAYO,MOCOA (CT),86001000,21/03/2012,MASCULINO,ARTÍCULO 287. FALSEDAD MATERIAL EN DOCUMENTO PÚBLICO,ADOLESCENTES,1
PUTUMAYO,MOCOA (CT),86001000,22/03/2012,FEMENINO,ARTÍCULO 239. HURTO RESIDENCIAS,ADULTOS,2
PUTUMAYO,MOCOA (CT),86001000,22/03/2012,FEMENINO,ARTÍCULO 347. AMENAZAS,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,22/03/2012,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,22/03/2012,MASCULINO,ARTÍCULO 239. HURTO ENTIDADES COMERCIALES,ADULTOS,2
PUTUMAYO,MOCOA (CT),86001000,22/03/2012,MASCULINO,ARTÍCULO 239. HURTO RESIDENCIAS,ADULTOS,2
PUTUMAYO,MOCOA (CT),86001000,22/03/2012,MASCULINO,ARTÍCULO 347. AMENAZAS,ADULTOS,2
PUTUMAYO,MOCOA (CT),86001000,22/03/2012,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,22/03/2012,MASCULINO,ARTÍCULO 274. TRÁFICO DE MONEDA FALSIFICADA,ADOLESCENTES,1
PUTUMAYO,MOCOA (CT),86001000,25/03/2012,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,26/03/2012,FEMENINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADOLESCENTES,1
PUTUMAYO,MOCOA (CT),86001000,26/03/2012,MASCULINO,ARTÍCULO 429. VIOLENCIA CONTRA SERVIDOR PÚBLICO,ADOLESCENTES,1
PUTUMAYO,MOCOA (CT),86001000,26/03/2012,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,28/03/2012,FEMENINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,2
PUTUMAYO,MOCOA (CT),86001000,28/03/2012,MASCULINO,ARTÍCULO 103. HOMICIDIO,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,29/03/2012,FEMENINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,29/03/2012,MASCULINO,ARTÍCULO 408. VIOLACIÓN DEL RÉGIMEN LEGAL O CONSTITUCIONAL DE INHABILIDADES E INCOMPATIBILIDADES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,29/03/2012,MASCULINO,ARTÍCULO 239. HURTO PERSONAS,ADULTOS,2
PUTUMAYO,MOCOA (CT),86001000,29/03/2012,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,29/03/2012,MASCULINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,30/03/2012,FEMENINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,30/03/2012,MASCULINO,ARTÍCULO 376. TRÁFICO. FABRICACIÓN O PORTE DE ESTUPEFACIENTES,ADULTOS,2
PUTUMAYO,MOCOA (CT),86001000,1/04/2012,FEMENINO,ARTÍCULO 111. LESIONES PERSONALES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,1/04/2012,MASCULINO,ARTÍCULO 365. FABRICACIÓN. TRÁFICO. PORTE O TENENCIA DE ARMAS DE FUEGO.ACCESORIOS. PARTES O MUNICIONES,ADULTOS,1
PUTUMAYO,MOCOA (CT),86001000,1/04/2012,MASCULINO,ARTÍCULO 229. VIOLENCIA INTRAFAMILIAR,ADULTOS,1
